"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000135454",79.4799256669168,-0.499422704363473,0.181644698235144,-2.74944828677001,0.00596956816283853,0.00911000988970172
"ENSG00000135457",1502.61341836608,0.222426695625739,0.0617314319506572,3.60313520353015,0.000314401884017619,0.000574058044286216
"ENSG00000135469",145.133106934036,0.150090463420131,0.0867428075825736,1.73029289232141,0.0835779588045781,0.106233206428011
"ENSG00000135472",466.696101682869,0.362546963227056,0.238518442101392,1.51999551914288,0.128512101812272,0.157873240396064
"ENSG00000135473",1108.2290537561,0.586358191122485,0.0923488297767096,6.34938409658511,2.16178666762106e-10,7.9403853842922e-10
"ENSG00000135476",883.527539254889,0.96219505158234,0.104989652068508,9.16466558965723,4.97008316940323e-20,4.2091959868029e-19
"ENSG00000135477",4.67232140282668,3.24944558771362,0.40892364975954,7.94633812356999,1.92105627741966e-15,1.12311074288888e-14
"ENSG00000135480",368.584858043528,3.39372064652864,0.278375198447512,12.1911745926192,3.4639230455161e-34,7.95826589586409e-33
"ENSG00000135482",248.569798584714,-0.365550496298836,0.0720595325398258,-5.07289574903646,3.91807173674082e-07,1.02711245944882e-06
"ENSG00000135486",8393.99804543443,0.935807257628858,0.0842211596967313,11.1113081439221,1.10528329288667e-28,1.75877666391442e-27
"ENSG00000135502",37.2625061477247,-0.362597309470982,0.186446497362452,-1.94477941179068,0.0518015330513302,0.0683114577494989
"ENSG00000135503",2756.16304528064,-0.526301153574178,0.0917828552680675,-5.73419896381547,9.79742679371547e-09,3.03592171796927e-08
"ENSG00000135506",10049.4018431496,-0.48311020127044,0.0729756350942837,-6.62015754499795,3.58816246300472e-11,1.41741515503094e-10
"ENSG00000135517",49.2181012958651,-0.521994260033346,0.0944969373413742,-5.523927808873,3.31503716985605e-08,9.71207630061884e-08
"ENSG00000135519",18.9751508087513,0.730600874075046,0.252703828585614,2.89113496287027,0.00383853236244656,0.00602337880808681
"ENSG00000135521",1085.49801876318,0.730916840797095,0.0850446626306131,8.59450573602477,8.36239519448729e-18,5.93696603015369e-17
"ENSG00000135525",3346.90052375353,0.146415872363733,0.0832982324573,1.75773084307387,0.0787933172770925,0.100632501875287
"ENSG00000135535",17020.1493405021,-0.627047618082232,0.093001737149678,-6.74232156624187,1.55875615887087e-11,6.36419150051409e-11
"ENSG00000135537",160.339134915217,-0.333507854740241,0.102276430336946,-3.26084762287374,0.00111079716013065,0.00188314021612779
"ENSG00000135540",1851.13810112534,-1.14556446615761,0.107593432801519,-10.6471597413466,1.79766372311774e-26,2.46419335358424e-25
"ENSG00000135541",569.498007246116,0.597185641243414,0.124201451192531,4.80820180045793,1.52293989931681e-06,3.74507679991345e-06
"ENSG00000135547",61.800595263461,-0.128456229264644,0.173560228488253,-0.74012479923267,0.459224272326723,0.504770235635031
"ENSG00000135549",653.111380662136,-3.94248278079949,0.22187588155135,-17.7688658777771,1.23155488600957e-70,3.00683206348426e-68
"ENSG00000135587",789.671389271325,0.267632972949577,0.102144428901797,2.62014263359271,0.00878929968281906,0.0130895269675486
"ENSG00000135596",2012.30435751445,0.0959321675760215,0.0998198660422494,0.961052858309964,0.336525591062346,0.381541836609222
"ENSG00000135597",1420.04534686515,0.31085202130127,0.0611606672544972,5.08254790628388,3.72405344141793e-07,9.78132084051292e-07
"ENSG00000135604",83.490442355705,-0.75978895828887,0.193252075309698,-3.93159533770213,8.43840193815464e-05,0.000166749672510671
"ENSG00000135605",134.60557077816,0.248238868405984,0.090626359222111,2.73914643086995,0.00615989311266224,0.00937727714270428
"ENSG00000135617",671.833951784582,-0.926907991634138,0.124791830876829,-7.42763356480449,1.10557724849335e-13,5.50449935500052e-13
"ENSG00000135622",297.508908336333,0.624586978055729,0.110702551060067,5.642028770564,1.68058007426457e-08,5.07493610020673e-08
"ENSG00000135624",10997.7184099247,0.802268333677497,0.0838454211879992,9.56842153465531,1.08550237949314e-21,1.06295408103854e-20
"ENSG00000135625",11.3170694437173,2.2970455248326,0.353255225931457,6.50250967632762,7.89909384596989e-11,3.02112174730829e-10
