"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.50616112534173e-16,0.767757197944529,0.378,0.124,1.11731021555434e-11,"13","QDPR"
5.61671561192955e-16,0.464267115324616,0.635,0.241,1.13974393197274e-11,"13","TIPRL"
5.72392733378973e-16,0.623465052976871,0.655,0.271,1.16149933457261e-11,"13","CRYBG1"
5.72884669695246e-16,0.601401481666986,0.953,0.567,1.16249757174559e-11,"13","PEBP1"
5.78710296854467e-16,0.672873702388835,0.959,0.572,1.17431893437709e-11,"13","PHB2"
5.92100387989261e-16,0.53836376386628,0.385,0.125,1.20149010730781e-11,"13","IVD"
6.03940815394656e-16,0.532912941163662,0.459,0.161,1.22551670259884e-11,"13","FCHSD2"
6.07210114194896e-16,0.537515530930612,0.324,0.098,1.23215076372428e-11,"13","SLC25A29"
6.14577528992256e-16,0.641713001874049,0.365,0.117,1.24710072183109e-11,"13","TMEM106A"
6.22177007721664e-16,0.405675851501217,0.736,0.311,1.2625215840688e-11,"13","CMIP"
6.23017972402456e-16,0.667032389849145,0.345,0.108,1.26422806959906e-11,"13","DHRSX"
6.23576549653167e-16,0.57213143676881,0.784,0.337,1.26536153455621e-11,"13","RAD23B"
6.32978173278681e-16,0.528509092502257,0.581,0.219,1.2844393092171e-11,"13","SRA1"
6.47190971952375e-16,0.550834574045697,0.716,0.286,1.31327992028576e-11,"13","MLX"
6.62905059038527e-16,0.417360119447034,0.946,0.432,1.34516694580098e-11,"13","MARCH1"
6.65230583475521e-16,0.645557343718272,0.439,0.15,1.34988589998853e-11,"13","MRPL58"
6.72299328631201e-16,0.633125659218111,0.324,0.098,1.36422979765843e-11,"13","RABGGTA"
6.72748945084606e-16,0.775742615207943,0.514,0.202,1.36514215936568e-11,"13","SLC31A2"
7.39145703247824e-16,0.659805729176099,0.932,0.515,1.49987446103048e-11,"13","VPS29"
7.69923461389408e-16,0.485119566568246,0.642,0.248,1.56232868785139e-11,"13","ARL8A"
7.77047583600601e-16,0.712996899125055,0.27,0.075,1.57678495664234e-11,"13","MRPS17"
7.79904597645223e-16,0.537320741829676,0.568,0.218,1.58258240954169e-11,"13","FAM49A"
7.80219593756488e-16,0.685349390781328,0.297,0.087,1.58322159965067e-11,"13","NABP2"
7.88054871805115e-16,0.544825840396714,0.547,0.203,1.59912094586694e-11,"13","DNPEP"
7.8808010605671e-16,0.545972734250675,0.885,0.414,1.59917215121028e-11,"13","QKI"
8.11733116974973e-16,0.422523822907249,0.588,0.219,1.64716884096562e-11,"13","IBTK"
8.2363862532751e-16,0.494108497808572,0.453,0.157,1.67132749851458e-11,"13","HTT"
8.43005345320061e-16,0.760918933959891,0.304,0.09,1.71062644672347e-11,"13","ACSS2"
8.43734041725544e-16,0.270435860491955,0.561,0.202,1.71210511746947e-11,"13","SHMT2"
8.7105056020894e-16,0.773577652005457,0.399,0.135,1.76753579677598e-11,"13","COPS7A"
8.97065013717087e-16,0.471763402333219,0.554,0.206,1.82032432583471e-11,"13","ATP6V1H"
9.08844045257795e-16,0.593916524515331,0.5,0.181,1.84422633663712e-11,"13","IPO5"
9.13024316901406e-16,0.571793211357167,0.845,0.373,1.85270894385633e-11,"13","BAG1"
9.16202531015201e-16,0.741661088663711,0.399,0.137,1.85915817593605e-11,"13","TRAK1"
9.20009503653746e-16,0.512265807316686,0.486,0.172,1.86688328481418e-11,"13","ASF1A"
9.2860294170885e-16,0.406804622533702,0.453,0.155,1.8843210893156e-11,"13","OTULIN"
9.52756550732938e-16,0.398682187427304,0.608,0.236,1.93333359274728e-11,"13","RBM47"
