"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.03245634351231e-06,0.530288128783297,0.578,0.456,0.110107168970372,"0","Rbfox3"
7.21527050028069e-06,0.818130487007069,0.461,0.357,0.112969490222895,"0","Gpr137c"
7.70802367585295e-06,0.627595560035587,0.57,0.483,0.12068452669283,"0","Baz2b"
7.8104681148372e-06,0.593254178700374,0.711,0.715,0.122288499274006,"0","Kdm2b"
1.11593152453118e-05,0.852985753709227,0.496,0.38,0.174721398795846,"0","Ppfia2"
1.38053678385458e-05,0.373618983764477,0.852,0.85,0.216150644248111,"0","Ypel3"
1.56704844377934e-05,0.61621144319265,0.645,0.581,0.245352774842531,"0","Efnb2"
1.79653207829134e-05,0.873713069231039,0.535,0.445,0.281283027498076,"0","Scrt2"
2.41986627365818e-05,0.269575407165984,0.879,0.914,0.378878462466662,"0","Cirbp"
2.50269419207059e-05,0.258281844627818,0.887,0.832,0.391846829652492,"0","Dcx"
2.5717255514798e-05,1.4861859598385,0.312,0.212,0.402655069595193,"0","Zfp703"
2.60409193659043e-05,0.545642562013511,0.719,0.714,0.407722674511964,"0","Ip6k2"
2.66565699663638e-05,1.1941881673261,0.359,0.264,0.417361915963357,"0","Hip1r"
2.69225947896371e-05,0.9839481115866,0.328,0.219,0.421527066621348,"0","Pcdh10"
2.91549657767353e-05,0.324753232428455,0.91,0.941,0.456479299166344,"0","Tia1"
2.9443990468251e-05,0.830183267259591,0.484,0.415,0.461004558761406,"0","Fmnl2"
3.11658263224043e-05,0.963765082868213,0.457,0.363,0.487963342729884,"0","Sncaip"
3.34815377076559e-05,0.835984274630184,0.406,0.309,0.524220435888768,"0","Pianp"
3.34877642273854e-05,0.542502135406743,0.633,0.564,0.524317924508173,"0","Avl9"
3.45265089408688e-05,0.445820551980026,0.695,0.645,0.540581550487183,"0","Olfm1"
5.41558096575979e-05,0.347964357939267,0.852,0.879,0.84791751180901,"0","Ppdpf"
5.55162137617459e-05,0.37595587969773,0.812,0.855,0.869217358867656,"0","Cyth2"
5.81770229523069e-05,0.755484054697214,0.512,0.438,0.910877648364269,"0","Arhgef25"
6.06840536635632e-05,0.563916106537787,0.613,0.497,0.950130228210408,"0","Clmp"
7.47001503814454e-05,0.628416249142223,0.645,0.62,1,"0","Fam114a2"
8.75639763678882e-05,0.873986438123797,0.402,0.305,1,"0","Edil3"
9.61640871577753e-05,0.645538688002524,0.441,0.337,1,"0","Nkain3"
0.00010621529562877,0.588957920619357,0.645,0.633,1,"0","Foxn3"
0.000128588221911752,0.479966828519638,0.781,0.781,1,"0","Tnrc6c"
0.000156147885459237,0.398761275563705,0.547,0.413,1,"0","Cadps"
0.000162832038265912,0.704172986398291,0.414,0.318,1,"0","St8sia4"
0.000206134331472878,0.358642953223365,0.859,0.861,1,"0","Atat1"
0.000214189732634348,0.886094622559527,0.316,0.228,1,"0","Hunk"
0.000223325292092857,0.510760328898853,0.656,0.65,1,"0","Vangl2"
0.000232777861375145,0.328492035691084,0.793,0.796,1,"0","Scg5"
0.000286353501849794,0.46575731100862,0.887,0.905,1,"0","Gm3764"
0.000347523302350982,0.386467136278099,0.66,0.516,1,"0","Jph4"
0.000347730467967118,0.252545613673753,0.84,0.892,1,"0","Paip2"
0.00036010749844421,0.967307108703454,0.285,0.199,1,"0","Atxn7l2"
0.000361371348156852,0.535136256931082,0.453,0.346,1,"0","Hs6st2"
0.00037473194318096,1.03463695348083,0.355,0.279,1,"0","Ptpn4"
0.000444273996536534,0.319243818563647,0.773,0.797,1,"0","Kif5c"
0.000457171921339065,0.609594212622204,0.523,0.465,1,"0","Dtx1"
0.000524925683353191,0.987394556072793,0.363,0.275,1,"0","Ier5l"
0.000527735082280507,0.359179083783364,0.766,0.777,1,"0","Camta1"
0.000567721103068233,0.862511971085336,0.473,0.413,1,"0","Vrk1"
0.000722842031789899,0.25755975492855,0.883,0.884,1,"0","Laptm4a"
0.000727220240065392,0.332198880534998,0.809,0.826,1,"0","Mex3a"
0.000783191230808925,1.29074742078337,0.266,0.194,1,"0","Trnp1"
0.000809003830108026,0.448582513086884,0.516,0.444,1,"0","Emx1"
0.000886488272385653,0.809640747436589,0.32,0.229,1,"0","Hs3st1"
0.000974045486456242,0.458994572374475,0.613,0.557,1,"0","Xpr1"
0.00101639566569998,0.48920737528202,0.816,0.831,1,"0","Phip"
0.00104462937090525,0.478976250135224,0.645,0.569,1,"0","Rcor2"
0.00108538518493385,0.446394378595602,0.754,0.772,1,"0","Ap3s1"
0.00108891135886188,0.41093512991592,0.645,0.589,1,"0","Ccl27a"
